rule_id,antecedents,consequents,combined
4065,"main_verbs, passives, prepositions","tense, conjunctions, nouns","main_verbs, passives, prepositions,tense, conjunctions, nouns"
4066,"tense, passives, prepositions","main_verbs, conjunctions, nouns","tense, passives, prepositions,main_verbs, conjunctions, nouns"
4067,"passives, prepositions, nouns","main_verbs, conjunctions, tense","passives, prepositions, nouns,main_verbs, conjunctions, tense"
4068,"conjunctions, passives, prepositions","main_verbs, tense, nouns","conjunctions, passives, prepositions,main_verbs, tense, nouns"
4069,"main_verbs, prepositions, tense","conjunctions, passives, nouns","main_verbs, prepositions, tense,conjunctions, passives, nouns"
4070,"main_verbs, prepositions, nouns","tense, conjunctions, passives","main_verbs, prepositions, nouns,tense, conjunctions, passives"
4071,"main_verbs, conjunctions, prepositions","tense, passives, nouns","main_verbs, conjunctions, prepositions,tense, passives, nouns"
4072,"tense, prepositions, nouns","main_verbs, conjunctions, passives","tense, prepositions, nouns,main_verbs, conjunctions, passives"
4073,"tense, conjunctions, prepositions","main_verbs, passives, nouns","tense, conjunctions, prepositions,main_verbs, passives, nouns"
4074,"conjunctions, prepositions, nouns","main_verbs, passives, tense","conjunctions, prepositions, nouns,main_verbs, passives, tense"
4075,"main_verbs, passives, tense","conjunctions, prepositions, nouns","main_verbs, passives, tense,conjunctions, prepositions, nouns"
4076,"main_verbs, passives, nouns","tense, conjunctions, prepositions","main_verbs, passives, nouns,tense, conjunctions, prepositions"
4077,"main_verbs, conjunctions, passives","tense, prepositions, nouns","main_verbs, conjunctions, passives,tense, prepositions, nouns"
4078,"tense, passives, nouns","main_verbs, conjunctions, prepositions","tense, passives, nouns,main_verbs, conjunctions, prepositions"
4079,"tense, conjunctions, passives","main_verbs, prepositions, nouns","tense, conjunctions, passives,main_verbs, prepositions, nouns"
4080,"conjunctions, passives, nouns","main_verbs, prepositions, tense","conjunctions, passives, nouns,main_verbs, prepositions, tense"
4081,"main_verbs, tense, nouns","conjunctions, passives, prepositions","main_verbs, tense, nouns,conjunctions, passives, prepositions"
4082,"main_verbs, conjunctions, tense","passives, prepositions, nouns","main_verbs, conjunctions, tense,passives, prepositions, nouns"
4083,"main_verbs, conjunctions, nouns","tense, passives, prepositions","main_verbs, conjunctions, nouns,tense, passives, prepositions"
4084,"tense, conjunctions, nouns","main_verbs, passives, prepositions","tense, conjunctions, nouns,main_verbs, passives, prepositions"
4085,"passives, prepositions","main_verbs, conjunctions, tense, nouns","passives, prepositions,main_verbs, conjunctions, tense, nouns"
4086,"main_verbs, prepositions","tense, conjunctions, passives, nouns","main_verbs, prepositions,tense, conjunctions, passives, nouns"
4087,"tense, prepositions","main_verbs, conjunctions, passives, nouns","tense, prepositions,main_verbs, conjunctions, passives, nouns"
4088,"prepositions, nouns","main_verbs, conjunctions, passives, tense","prepositions, nouns,main_verbs, conjunctions, passives, tense"
4089,"conjunctions, prepositions","main_verbs, passives, tense, nouns","conjunctions, prepositions,main_verbs, passives, tense, nouns"
4090,"main_verbs, passives","tense, conjunctions, prepositions, nouns","main_verbs, passives,tense, conjunctions, prepositions, nouns"
4091,"tense, passives","main_verbs, conjunctions, prepositions, nouns","tense, passives,main_verbs, conjunctions, prepositions, nouns"
4092,"passives, nouns","main_verbs, conjunctions, prepositions, tense","passives, nouns,main_verbs, conjunctions, prepositions, tense"
4093,"conjunctions, passives","main_verbs, prepositions, tense, nouns","conjunctions, passives,main_verbs, prepositions, tense, nouns"
4094,"main_verbs, tense","conjunctions, passives, prepositions, nouns","main_verbs, tense,conjunctions, passives, prepositions, nouns"
4095,"main_verbs, nouns","tense, passives, prepositions, conjunctions","main_verbs, nouns,tense, passives, prepositions, conjunctions"
4096,"main_verbs, conjunctions","tense, passives, prepositions, nouns","main_verbs, conjunctions,tense, passives, prepositions, nouns"
4097,"tense, nouns","main_verbs, passives, prepositions, conjunctions","tense, nouns,main_verbs, passives, prepositions, conjunctions"
4098,"tense, conjunctions","main_verbs, passives, prepositions, nouns","tense, conjunctions,main_verbs, passives, prepositions, nouns"
4099,"conjunctions, nouns","main_verbs, passives, prepositions, tense","conjunctions, nouns,main_verbs, passives, prepositions, tense"
4100,prepositions,"passives, main_verbs, tense, nouns, conjunctions","prepositions,passives, main_verbs, tense, nouns, conjunctions"
4101,passives,"prepositions, main_verbs, tense, nouns, conjunctions","passives,prepositions, main_verbs, tense, nouns, conjunctions"
4102,main_verbs,"prepositions, passives, tense, nouns, conjunctions","main_verbs,prepositions, passives, tense, nouns, conjunctions"
4103,tense,"prepositions, passives, main_verbs, nouns, conjunctions","tense,prepositions, passives, main_verbs, nouns, conjunctions"
4104,nouns,"prepositions, passives, main_verbs, tense, conjunctions","nouns,prepositions, passives, main_verbs, tense, conjunctions"
4105,conjunctions,"passives, main_verbs, tense, nouns, prepositions","conjunctions,passives, main_verbs, tense, nouns, prepositions"
4106,"subject_verb_agreement, passives, main_verbs, tense, nouns",conjunctions,"subject_verb_agreement, passives, main_verbs, tense, nouns,conjunctions"
4107,"subject_verb_agreement, passives, main_verbs, tense, conjunctions",nouns,"subject_verb_agreement, passives, main_verbs, tense, conjunctions,nouns"
4108,"subject_verb_agreement, passives, main_verbs, nouns, conjunctions",tense,"subject_verb_agreement, passives, main_verbs, nouns, conjunctions,tense"
4109,"subject_verb_agreement, passives, tense, nouns, conjunctions",main_verbs,"subject_verb_agreement, passives, tense, nouns, conjunctions,main_verbs"
4110,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions",passives,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions,passives"
4111,"passives, main_verbs, tense, nouns, conjunctions",subject_verb_agreement,"passives, main_verbs, tense, nouns, conjunctions,subject_verb_agreement"
4112,"main_verbs, subject_verb_agreement, passives, tense","conjunctions, nouns","main_verbs, subject_verb_agreement, passives, tense,conjunctions, nouns"
4113,"main_verbs, subject_verb_agreement, passives, nouns","tense, conjunctions","main_verbs, subject_verb_agreement, passives, nouns,tense, conjunctions"
4114,"main_verbs, conjunctions, subject_verb_agreement, passives","tense, nouns","main_verbs, conjunctions, subject_verb_agreement, passives,tense, nouns"
4115,"tense, subject_verb_agreement, passives, nouns","main_verbs, conjunctions","tense, subject_verb_agreement, passives, nouns,main_verbs, conjunctions"
4116,"tense, conjunctions, subject_verb_agreement, passives","main_verbs, nouns","tense, conjunctions, subject_verb_agreement, passives,main_verbs, nouns"
4117,"conjunctions, subject_verb_agreement, passives, nouns","main_verbs, tense","conjunctions, subject_verb_agreement, passives, nouns,main_verbs, tense"
4118,"main_verbs, subject_verb_agreement, tense, nouns","conjunctions, passives","main_verbs, subject_verb_agreement, tense, nouns,conjunctions, passives"
4119,"main_verbs, subject_verb_agreement, conjunctions, tense","passives, nouns","main_verbs, subject_verb_agreement, conjunctions, tense,passives, nouns"
4120,"main_verbs, subject_verb_agreement, conjunctions, nouns","tense, passives","main_verbs, subject_verb_agreement, conjunctions, nouns,tense, passives"
4121,"tense, subject_verb_agreement, conjunctions, nouns","main_verbs, passives","tense, subject_verb_agreement, conjunctions, nouns,main_verbs, passives"
4122,"main_verbs, passives, tense, nouns","subject_verb_agreement, conjunctions","main_verbs, passives, tense, nouns,subject_verb_agreement, conjunctions"
4123,"main_verbs, conjunctions, passives, tense","subject_verb_agreement, nouns","main_verbs, conjunctions, passives, tense,subject_verb_agreement, nouns"
4124,"main_verbs, conjunctions, passives, nouns","tense, subject_verb_agreement","main_verbs, conjunctions, passives, nouns,tense, subject_verb_agreement"
4125,"tense, conjunctions, passives, nouns","main_verbs, subject_verb_agreement","tense, conjunctions, passives, nouns,main_verbs, subject_verb_agreement"
4126,"main_verbs, conjunctions, tense, nouns","subject_verb_agreement, passives","main_verbs, conjunctions, tense, nouns,subject_verb_agreement, passives"
4127,"main_verbs, subject_verb_agreement, passives","tense, conjunctions, nouns","main_verbs, subject_verb_agreement, passives,tense, conjunctions, nouns"
4128,"tense, subject_verb_agreement, passives","main_verbs, conjunctions, nouns","tense, subject_verb_agreement, passives,main_verbs, conjunctions, nouns"
4129,"subject_verb_agreement, passives, nouns","main_verbs, conjunctions, tense","subject_verb_agreement, passives, nouns,main_verbs, conjunctions, tense"
4130,"conjunctions, subject_verb_agreement, passives","main_verbs, tense, nouns","conjunctions, subject_verb_agreement, passives,main_verbs, tense, nouns"
4131,"main_verbs, subject_verb_agreement, tense","conjunctions, passives, nouns","main_verbs, subject_verb_agreement, tense,conjunctions, passives, nouns"
4132,"main_verbs, subject_verb_agreement, nouns","tense, conjunctions, passives","main_verbs, subject_verb_agreement, nouns,tense, conjunctions, passives"
4133,"main_verbs, subject_verb_agreement, conjunctions","tense, passives, nouns","main_verbs, subject_verb_agreement, conjunctions,tense, passives, nouns"
4134,"tense, subject_verb_agreement, nouns","main_verbs, conjunctions, passives","tense, subject_verb_agreement, nouns,main_verbs, conjunctions, passives"
4135,"tense, subject_verb_agreement, conjunctions","main_verbs, passives, nouns","tense, subject_verb_agreement, conjunctions,main_verbs, passives, nouns"
4136,"subject_verb_agreement, conjunctions, nouns","main_verbs, passives, tense","subject_verb_agreement, conjunctions, nouns,main_verbs, passives, tense"
4137,"main_verbs, passives, tense","subject_verb_agreement, conjunctions, nouns","main_verbs, passives, tense,subject_verb_agreement, conjunctions, nouns"
4138,"main_verbs, passives, nouns","tense, subject_verb_agreement, conjunctions","main_verbs, passives, nouns,tense, subject_verb_agreement, conjunctions"
4139,"main_verbs, conjunctions, passives","tense, subject_verb_agreement, nouns","main_verbs, conjunctions, passives,tense, subject_verb_agreement, nouns"
4140,"tense, passives, nouns","main_verbs, subject_verb_agreement, conjunctions","tense, passives, nouns,main_verbs, subject_verb_agreement, conjunctions"
4141,"tense, conjunctions, passives","main_verbs, subject_verb_agreement, nouns","tense, conjunctions, passives,main_verbs, subject_verb_agreement, nouns"
4142,"conjunctions, passives, nouns","main_verbs, subject_verb_agreement, tense","conjunctions, passives, nouns,main_verbs, subject_verb_agreement, tense"
4143,"main_verbs, tense, nouns","conjunctions, subject_verb_agreement, passives","main_verbs, tense, nouns,conjunctions, subject_verb_agreement, passives"
4144,"main_verbs, conjunctions, tense","subject_verb_agreement, passives, nouns","main_verbs, conjunctions, tense,subject_verb_agreement, passives, nouns"
4145,"main_verbs, conjunctions, nouns","tense, subject_verb_agreement, passives","main_verbs, conjunctions, nouns,tense, subject_verb_agreement, passives"
4146,"tense, conjunctions, nouns","main_verbs, subject_verb_agreement, passives","tense, conjunctions, nouns,main_verbs, subject_verb_agreement, passives"
4147,"subject_verb_agreement, passives","main_verbs, conjunctions, tense, nouns","subject_verb_agreement, passives,main_verbs, conjunctions, tense, nouns"
4148,"main_verbs, subject_verb_agreement","tense, conjunctions, passives, nouns","main_verbs, subject_verb_agreement,tense, conjunctions, passives, nouns"
4149,"tense, subject_verb_agreement","main_verbs, conjunctions, passives, nouns","tense, subject_verb_agreement,main_verbs, conjunctions, passives, nouns"
4150,"subject_verb_agreement, nouns","main_verbs, conjunctions, passives, tense","subject_verb_agreement, nouns,main_verbs, conjunctions, passives, tense"
4151,"subject_verb_agreement, conjunctions","main_verbs, passives, tense, nouns","subject_verb_agreement, conjunctions,main_verbs, passives, tense, nouns"
4152,"main_verbs, passives","tense, subject_verb_agreement, conjunctions, nouns","main_verbs, passives,tense, subject_verb_agreement, conjunctions, nouns"
4153,"tense, passives","main_verbs, subject_verb_agreement, conjunctions, nouns","tense, passives,main_verbs, subject_verb_agreement, conjunctions, nouns"
4154,"passives, nouns","main_verbs, subject_verb_agreement, conjunctions, tense","passives, nouns,main_verbs, subject_verb_agreement, conjunctions, tense"
4155,"conjunctions, passives","main_verbs, subject_verb_agreement, tense, nouns","conjunctions, passives,main_verbs, subject_verb_agreement, tense, nouns"
4156,"main_verbs, tense","conjunctions, subject_verb_agreement, passives, nouns","main_verbs, tense,conjunctions, subject_verb_agreement, passives, nouns"
4157,"main_verbs, nouns","tense, conjunctions, subject_verb_agreement, passives","main_verbs, nouns,tense, conjunctions, subject_verb_agreement, passives"
4158,"main_verbs, conjunctions","tense, subject_verb_agreement, passives, nouns","main_verbs, conjunctions,tense, subject_verb_agreement, passives, nouns"
4159,"tense, nouns","main_verbs, conjunctions, subject_verb_agreement, passives","tense, nouns,main_verbs, conjunctions, subject_verb_agreement, passives"
4160,"tense, conjunctions","main_verbs, subject_verb_agreement, passives, nouns","tense, conjunctions,main_verbs, subject_verb_agreement, passives, nouns"
4161,"conjunctions, nouns","main_verbs, subject_verb_agreement, passives, tense","conjunctions, nouns,main_verbs, subject_verb_agreement, passives, tense"
4162,subject_verb_agreement,"passives, main_verbs, tense, nouns, conjunctions","subject_verb_agreement,passives, main_verbs, tense, nouns, conjunctions"
4163,passives,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions","passives,subject_verb_agreement, main_verbs, tense, nouns, conjunctions"
4164,main_verbs,"subject_verb_agreement, passives, tense, nouns, conjunctions","main_verbs,subject_verb_agreement, passives, tense, nouns, conjunctions"
4165,tense,"subject_verb_agreement, passives, main_verbs, nouns, conjunctions","tense,subject_verb_agreement, passives, main_verbs, nouns, conjunctions"
4166,nouns,"subject_verb_agreement, passives, main_verbs, tense, conjunctions","nouns,subject_verb_agreement, passives, main_verbs, tense, conjunctions"
4167,conjunctions,"subject_verb_agreement, passives, main_verbs, tense, nouns","conjunctions,subject_verb_agreement, passives, main_verbs, tense, nouns"
4168,"subject_verb_agreement, main_verbs, tense, nouns, prepositions",conjunctions,"subject_verb_agreement, main_verbs, tense, nouns, prepositions,conjunctions"
4169,"prepositions, subject_verb_agreement, main_verbs, tense, conjunctions",nouns,"prepositions, subject_verb_agreement, main_verbs, tense, conjunctions,nouns"
4170,"prepositions, subject_verb_agreement, main_verbs, nouns, conjunctions",tense,"prepositions, subject_verb_agreement, main_verbs, nouns, conjunctions,tense"
4171,"prepositions, subject_verb_agreement, tense, nouns, conjunctions",main_verbs,"prepositions, subject_verb_agreement, tense, nouns, conjunctions,main_verbs"
4172,"prepositions, main_verbs, tense, nouns, conjunctions",subject_verb_agreement,"prepositions, main_verbs, tense, nouns, conjunctions,subject_verb_agreement"
4173,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions",prepositions,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions,prepositions"
4174,"main_verbs, subject_verb_agreement, prepositions, tense","conjunctions, nouns","main_verbs, subject_verb_agreement, prepositions, tense,conjunctions, nouns"
4175,"main_verbs, subject_verb_agreement, prepositions, nouns","tense, conjunctions","main_verbs, subject_verb_agreement, prepositions, nouns,tense, conjunctions"
4176,"main_verbs, conjunctions, subject_verb_agreement, prepositions","tense, nouns","main_verbs, conjunctions, subject_verb_agreement, prepositions,tense, nouns"
4177,"tense, subject_verb_agreement, prepositions, nouns","main_verbs, conjunctions","tense, subject_verb_agreement, prepositions, nouns,main_verbs, conjunctions"
4178,"tense, conjunctions, subject_verb_agreement, prepositions","main_verbs, nouns","tense, conjunctions, subject_verb_agreement, prepositions,main_verbs, nouns"
4179,"conjunctions, subject_verb_agreement, prepositions, nouns","main_verbs, tense","conjunctions, subject_verb_agreement, prepositions, nouns,main_verbs, tense"
4180,"main_verbs, prepositions, tense, nouns","subject_verb_agreement, conjunctions","main_verbs, prepositions, tense, nouns,subject_verb_agreement, conjunctions"
4181,"main_verbs, conjunctions, prepositions, tense","subject_verb_agreement, nouns","main_verbs, conjunctions, prepositions, tense,subject_verb_agreement, nouns"
4182,"main_verbs, conjunctions, prepositions, nouns","tense, subject_verb_agreement","main_verbs, conjunctions, prepositions, nouns,tense, subject_verb_agreement"
4183,"tense, conjunctions, prepositions, nouns","main_verbs, subject_verb_agreement","tense, conjunctions, prepositions, nouns,main_verbs, subject_verb_agreement"
4184,"main_verbs, subject_verb_agreement, tense, nouns","conjunctions, prepositions","main_verbs, subject_verb_agreement, tense, nouns,conjunctions, prepositions"
4185,"main_verbs, subject_verb_agreement, conjunctions, tense","prepositions, nouns","main_verbs, subject_verb_agreement, conjunctions, tense,prepositions, nouns"
4186,"main_verbs, subject_verb_agreement, conjunctions, nouns","tense, prepositions","main_verbs, subject_verb_agreement, conjunctions, nouns,tense, prepositions"
4187,"tense, subject_verb_agreement, conjunctions, nouns","main_verbs, prepositions","tense, subject_verb_agreement, conjunctions, nouns,main_verbs, prepositions"
4188,"main_verbs, conjunctions, tense, nouns","subject_verb_agreement, prepositions","main_verbs, conjunctions, tense, nouns,subject_verb_agreement, prepositions"
4189,"main_verbs, subject_verb_agreement, prepositions","tense, conjunctions, nouns","main_verbs, subject_verb_agreement, prepositions,tense, conjunctions, nouns"
4190,"tense, subject_verb_agreement, prepositions","main_verbs, conjunctions, nouns","tense, subject_verb_agreement, prepositions,main_verbs, conjunctions, nouns"
4191,"subject_verb_agreement, prepositions, nouns","main_verbs, conjunctions, tense","subject_verb_agreement, prepositions, nouns,main_verbs, conjunctions, tense"
4192,"conjunctions, subject_verb_agreement, prepositions","main_verbs, tense, nouns","conjunctions, subject_verb_agreement, prepositions,main_verbs, tense, nouns"
4193,"main_verbs, prepositions, tense","subject_verb_agreement, conjunctions, nouns","main_verbs, prepositions, tense,subject_verb_agreement, conjunctions, nouns"
4194,"main_verbs, prepositions, nouns","tense, subject_verb_agreement, conjunctions","main_verbs, prepositions, nouns,tense, subject_verb_agreement, conjunctions"
4195,"main_verbs, conjunctions, prepositions","tense, subject_verb_agreement, nouns","main_verbs, conjunctions, prepositions,tense, subject_verb_agreement, nouns"
4196,"tense, prepositions, nouns","main_verbs, subject_verb_agreement, conjunctions","tense, prepositions, nouns,main_verbs, subject_verb_agreement, conjunctions"
4197,"tense, conjunctions, prepositions","main_verbs, subject_verb_agreement, nouns","tense, conjunctions, prepositions,main_verbs, subject_verb_agreement, nouns"
4198,"conjunctions, prepositions, nouns","main_verbs, subject_verb_agreement, tense","conjunctions, prepositions, nouns,main_verbs, subject_verb_agreement, tense"
4199,"main_verbs, subject_verb_agreement, tense","conjunctions, prepositions, nouns","main_verbs, subject_verb_agreement, tense,conjunctions, prepositions, nouns"
4200,"main_verbs, subject_verb_agreement, nouns","tense, conjunctions, prepositions","main_verbs, subject_verb_agreement, nouns,tense, conjunctions, prepositions"
4201,"main_verbs, subject_verb_agreement, conjunctions","tense, prepositions, nouns","main_verbs, subject_verb_agreement, conjunctions,tense, prepositions, nouns"
4202,"tense, subject_verb_agreement, nouns","main_verbs, conjunctions, prepositions","tense, subject_verb_agreement, nouns,main_verbs, conjunctions, prepositions"
4203,"tense, subject_verb_agreement, conjunctions","main_verbs, prepositions, nouns","tense, subject_verb_agreement, conjunctions,main_verbs, prepositions, nouns"
4204,"subject_verb_agreement, conjunctions, nouns","main_verbs, prepositions, tense","subject_verb_agreement, conjunctions, nouns,main_verbs, prepositions, tense"
4205,"main_verbs, tense, nouns","conjunctions, subject_verb_agreement, prepositions","main_verbs, tense, nouns,conjunctions, subject_verb_agreement, prepositions"
4206,"main_verbs, conjunctions, tense","subject_verb_agreement, prepositions, nouns","main_verbs, conjunctions, tense,subject_verb_agreement, prepositions, nouns"
4207,"main_verbs, conjunctions, nouns","tense, subject_verb_agreement, prepositions","main_verbs, conjunctions, nouns,tense, subject_verb_agreement, prepositions"
4208,"tense, conjunctions, nouns","main_verbs, subject_verb_agreement, prepositions","tense, conjunctions, nouns,main_verbs, subject_verb_agreement, prepositions"
4209,"subject_verb_agreement, prepositions","main_verbs, conjunctions, tense, nouns","subject_verb_agreement, prepositions,main_verbs, conjunctions, tense, nouns"
4210,"main_verbs, prepositions","tense, subject_verb_agreement, conjunctions, nouns","main_verbs, prepositions,tense, subject_verb_agreement, conjunctions, nouns"
4211,"tense, prepositions","main_verbs, subject_verb_agreement, conjunctions, nouns","tense, prepositions,main_verbs, subject_verb_agreement, conjunctions, nouns"
4212,"prepositions, nouns","main_verbs, subject_verb_agreement, conjunctions, tense","prepositions, nouns,main_verbs, subject_verb_agreement, conjunctions, tense"
4213,"conjunctions, prepositions","main_verbs, subject_verb_agreement, tense, nouns","conjunctions, prepositions,main_verbs, subject_verb_agreement, tense, nouns"
4214,"main_verbs, subject_verb_agreement","tense, conjunctions, prepositions, nouns","main_verbs, subject_verb_agreement,tense, conjunctions, prepositions, nouns"
4215,"tense, subject_verb_agreement","main_verbs, conjunctions, prepositions, nouns","tense, subject_verb_agreement,main_verbs, conjunctions, prepositions, nouns"
4216,"subject_verb_agreement, nouns","main_verbs, conjunctions, prepositions, tense","subject_verb_agreement, nouns,main_verbs, conjunctions, prepositions, tense"
4217,"subject_verb_agreement, conjunctions","main_verbs, prepositions, tense, nouns","subject_verb_agreement, conjunctions,main_verbs, prepositions, tense, nouns"
4218,"main_verbs, tense","conjunctions, subject_verb_agreement, prepositions, nouns","main_verbs, tense,conjunctions, subject_verb_agreement, prepositions, nouns"
4219,"main_verbs, nouns","tense, conjunctions, subject_verb_agreement, prepositions","main_verbs, nouns,tense, conjunctions, subject_verb_agreement, prepositions"
4220,"main_verbs, conjunctions","tense, subject_verb_agreement, prepositions, nouns","main_verbs, conjunctions,tense, subject_verb_agreement, prepositions, nouns"
4221,"tense, nouns","main_verbs, conjunctions, subject_verb_agreement, prepositions","tense, nouns,main_verbs, conjunctions, subject_verb_agreement, prepositions"
4222,"tense, conjunctions","main_verbs, subject_verb_agreement, prepositions, nouns","tense, conjunctions,main_verbs, subject_verb_agreement, prepositions, nouns"
4223,"conjunctions, nouns","main_verbs, subject_verb_agreement, prepositions, tense","conjunctions, nouns,main_verbs, subject_verb_agreement, prepositions, tense"
4224,prepositions,"subject_verb_agreement, main_verbs, tense, nouns, conjunctions","prepositions,subject_verb_agreement, main_verbs, tense, nouns, conjunctions"
4225,subject_verb_agreement,"prepositions, main_verbs, tense, nouns, conjunctions","subject_verb_agreement,prepositions, main_verbs, tense, nouns, conjunctions"
4226,main_verbs,"prepositions, subject_verb_agreement, tense, nouns, conjunctions","main_verbs,prepositions, subject_verb_agreement, tense, nouns, conjunctions"
4227,tense,"prepositions, subject_verb_agreement, main_verbs, nouns, conjunctions","tense,prepositions, subject_verb_agreement, main_verbs, nouns, conjunctions"
4228,nouns,"prepositions, subject_verb_agreement, main_verbs, tense, conjunctions","nouns,prepositions, subject_verb_agreement, main_verbs, tense, conjunctions"
4229,conjunctions,"subject_verb_agreement, main_verbs, tense, nouns, prepositions","conjunctions,subject_verb_agreement, main_verbs, tense, nouns, prepositions"
4230,"subject_verb_agreement, passives, main_verbs, tense, prepositions",conjunctions,"subject_verb_agreement, passives, main_verbs, tense, prepositions,conjunctions"
4231,"subject_verb_agreement, passives, conjunctions, main_verbs, prepositions",tense,"subject_verb_agreement, passives, conjunctions, main_verbs, prepositions,tense"
4232,"subject_verb_agreement, passives, conjunctions, tense, prepositions",main_verbs,"subject_verb_agreement, passives, conjunctions, tense, prepositions,main_verbs"
4233,"prepositions, subject_verb_agreement, main_verbs, tense, conjunctions",passives,"prepositions, subject_verb_agreement, main_verbs, tense, conjunctions,passives"
4234,"prepositions, passives, main_verbs, tense, conjunctions",subject_verb_agreement,"prepositions, passives, main_verbs, tense, conjunctions,subject_verb_agreement"
4235,"subject_verb_agreement, passives, main_verbs, tense, conjunctions",prepositions,"subject_verb_agreement, passives, main_verbs, tense, conjunctions,prepositions"
4236,"main_verbs, passives, subject_verb_agreement, prepositions","tense, conjunctions","main_verbs, passives, subject_verb_agreement, prepositions,tense, conjunctions"
4237,"tense, passives, subject_verb_agreement, prepositions","main_verbs, conjunctions","tense, passives, subject_verb_agreement, prepositions,main_verbs, conjunctions"
4238,"conjunctions, passives, subject_verb_agreement, prepositions","main_verbs, tense","conjunctions, passives, subject_verb_agreement, prepositions,main_verbs, tense"
4239,"main_verbs, subject_verb_agreement, prepositions, tense","conjunctions, passives","main_verbs, subject_verb_agreement, prepositions, tense,conjunctions, passives"
4240,"main_verbs, conjunctions, subject_verb_agreement, prepositions","tense, passives","main_verbs, conjunctions, subject_verb_agreement, prepositions,tense, passives"
4241,"tense, conjunctions, subject_verb_agreement, prepositions","main_verbs, passives","tense, conjunctions, subject_verb_agreement, prepositions,main_verbs, passives"
4242,"main_verbs, passives, prepositions, tense","subject_verb_agreement, conjunctions","main_verbs, passives, prepositions, tense,subject_verb_agreement, conjunctions"
4243,"main_verbs, passives, prepositions, conjunctions","tense, subject_verb_agreement","main_verbs, passives, prepositions, conjunctions,tense, subject_verb_agreement"
4244,"tense, passives, prepositions, conjunctions","main_verbs, subject_verb_agreement","tense, passives, prepositions, conjunctions,main_verbs, subject_verb_agreement"
4245,"main_verbs, conjunctions, prepositions, tense","subject_verb_agreement, passives","main_verbs, conjunctions, prepositions, tense,subject_verb_agreement, passives"
4246,"main_verbs, subject_verb_agreement, passives, tense","conjunctions, prepositions","main_verbs, subject_verb_agreement, passives, tense,conjunctions, prepositions"
4247,"main_verbs, conjunctions, subject_verb_agreement, passives","tense, prepositions","main_verbs, conjunctions, subject_verb_agreement, passives,tense, prepositions"
4248,"tense, conjunctions, subject_verb_agreement, passives","main_verbs, prepositions","tense, conjunctions, subject_verb_agreement, passives,main_verbs, prepositions"
4249,"main_verbs, subject_verb_agreement, conjunctions, tense","passives, prepositions","main_verbs, subject_verb_agreement, conjunctions, tense,passives, prepositions"
4250,"main_verbs, conjunctions, passives, tense","subject_verb_agreement, prepositions","main_verbs, conjunctions, passives, tense,subject_verb_agreement, prepositions"
4251,"passives, subject_verb_agreement, prepositions","main_verbs, conjunctions, tense","passives, subject_verb_agreement, prepositions,main_verbs, conjunctions, tense"
4252,"main_verbs, subject_verb_agreement, prepositions","tense, conjunctions, passives","main_verbs, subject_verb_agreement, prepositions,tense, conjunctions, passives"
4253,"tense, subject_verb_agreement, prepositions","main_verbs, conjunctions, passives","tense, subject_verb_agreement, prepositions,main_verbs, conjunctions, passives"
4254,"conjunctions, subject_verb_agreement, prepositions","main_verbs, passives, tense","conjunctions, subject_verb_agreement, prepositions,main_verbs, passives, tense"
4255,"main_verbs, passives, prepositions","tense, subject_verb_agreement, conjunctions","main_verbs, passives, prepositions,tense, subject_verb_agreement, conjunctions"
4256,"tense, passives, prepositions","main_verbs, subject_verb_agreement, conjunctions","tense, passives, prepositions,main_verbs, subject_verb_agreement, conjunctions"
4257,"conjunctions, passives, prepositions","main_verbs, subject_verb_agreement, tense","conjunctions, passives, prepositions,main_verbs, subject_verb_agreement, tense"
4258,"main_verbs, prepositions, tense","conjunctions, subject_verb_agreement, passives","main_verbs, prepositions, tense,conjunctions, subject_verb_agreement, passives"
4259,"main_verbs, conjunctions, prepositions","tense, subject_verb_agreement, passives","main_verbs, conjunctions, prepositions,tense, subject_verb_agreement, passives"
4260,"tense, conjunctions, prepositions","main_verbs, subject_verb_agreement, passives","tense, conjunctions, prepositions,main_verbs, subject_verb_agreement, passives"
4261,"main_verbs, subject_verb_agreement, passives","tense, conjunctions, prepositions","main_verbs, subject_verb_agreement, passives,tense, conjunctions, prepositions"
4262,"tense, subject_verb_agreement, passives","main_verbs, conjunctions, prepositions","tense, subject_verb_agreement, passives,main_verbs, conjunctions, prepositions"
4263,"conjunctions, subject_verb_agreement, passives","main_verbs, prepositions, tense","conjunctions, subject_verb_agreement, passives,main_verbs, prepositions, tense"
4264,"main_verbs, subject_verb_agreement, tense","conjunctions, passives, prepositions","main_verbs, subject_verb_agreement, tense,conjunctions, passives, prepositions"
4265,"main_verbs, subject_verb_agreement, conjunctions","tense, passives, prepositions","main_verbs, subject_verb_agreement, conjunctions,tense, passives, prepositions"
4266,"tense, subject_verb_agreement, conjunctions","main_verbs, passives, prepositions","tense, subject_verb_agreement, conjunctions,main_verbs, passives, prepositions"
4267,"main_verbs, passives, tense","conjunctions, subject_verb_agreement, prepositions","main_verbs, passives, tense,conjunctions, subject_verb_agreement, prepositions"
